Posting Date,Container No,Glue,Merge No,Lusture,Pulp,Lot No,Grade,FSC,Supplier,Item,Cone (Batches),Batch ID (Batches),Warehouse (Batches),Supplier Batch No (Batches),Item (Batches),Batch Quantity (Batches),Batch Uom (Batches),Box NO
12/12/25,MILA-04,.,.,.,.,71006857,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100792,,,40 D TEX/24F,12.106,Nos,3500011792
12/12/25,MILA-04,.,.,.,.,71006857,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100793,,,40 D TEX/24F,12.128,Nos,3500011793
12/12/25,MILA-04,.,.,.,.,71006857,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100794,,,40 D TEX/24F,12.039,Nos,3500011794
12/12/25,MILA-04,.,.,.,.,71006857,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100797,,,40 D TEX/24F,12.001,Nos,3500011797
12/12/25,MILA-04,.,.,.,.,71006857,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100798,,,40 D TEX/24F,11.909,Nos,3500011798
12/12/25,MILA-04,.,.,.,.,71006857,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100799,,,40 D TEX/24F,11.655,Nos,3500011799
12/12/25,MILA-04,.,.,.,.,71006857,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100800,,,40 D TEX/24F,11.849,Nos,3500011800
12/12/25,MILA-04,.,.,.,.,71006857,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100801,,,40 D TEX/24F,12.078,Nos,3500011801
12/12/25,MILA-04,.,.,.,.,71006857,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100802,,,40 D TEX/24F,12.144,Nos,3500011802
12/12/25,MILA-04,.,.,.,.,71006857,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100803,,,40 D TEX/24F,11.742,Nos,3500011803
12/12/25,MILA-04,.,.,.,.,71006857,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100805,,,40 D TEX/24F,11.666,Nos,3500011805
12/12/25,MILA-04,.,.,.,.,71006857,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100807,,,40 D TEX/24F,11.859,Nos,3500011807
12/12/25,MILA-04,.,.,.,.,71006857,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100137,,,40 D TEX/24F,12.006,Nos,3500012137
12/12/25,MILA-04,.,.,.,.,71006857,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100176,,,40 D TEX/24F,11.031,Nos,3500012176
12/12/25,MILA-04,.,.,.,.,71006857,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100135,,,40 D TEX/24F,10.265,Nos,3500013135
12/12/25,MILA-04,.,.,.,.,71006857,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100143,,,40 D TEX/24F,11.824,Nos,3700011143
12/12/25,MILA-04,.,.,.,.,71006857,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100399,,,40 D TEX/24F,11.816,Nos,3700011399
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100951,,,40 D TEX/24F,12.068,Nos,3400023951
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100909,,,40 D TEX/24F,11.603,Nos,3500012909
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100952,,,40 D TEX/24F,12.119,Nos,3400023952
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100913,,,40 D TEX/24F,11.335,Nos,3500012913
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100953,,,40 D TEX/24F,11.855,Nos,3400023953
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100934,,,40 D TEX/24F,11.39,Nos,3500012934
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100954,,,40 D TEX/24F,12.081,Nos,3400023954
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100946,,,40 D TEX/24F,11.621,Nos,3500012946
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100955,,,40 D TEX/24F,12.002,Nos,3400023955
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100972,,,40 D TEX/24F,11.214,Nos,3500012972
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100956,,,40 D TEX/24F,11.957,Nos,3400023956
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100983,,,40 D TEX/24F,11.286,Nos,3500012983
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100958,,,40 D TEX/24F,12.361,Nos,3400023958
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100093,,,40 D TEX/24F,11.236,Nos,3500013093
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100959,,,40 D TEX/24F,12.032,Nos,3400023959
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100134,,,40 D TEX/24F,10.684,Nos,3500013134
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100960,,,40 D TEX/24F,11.865,Nos,3400023960
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100136,,,40 D TEX/24F,9.913,Nos,3500013136
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100961,,,40 D TEX/24F,11.98,Nos,3400023961
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100137,,,40 D TEX/24F,9.347,Nos,3500013137
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100962,,,40 D TEX/24F,12.068,Nos,3400023962
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100963,,,40 D TEX/24F,11.91,Nos,3400023963
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100139,,,40 D TEX/24F,9.253,Nos,3500013139
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100964,,,40 D TEX/24F,12.062,Nos,3400023964
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100140,,,40 D TEX/24F,8.628,Nos,3500013140
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100965,,,40 D TEX/24F,11.855,Nos,3400023965
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100141,,,40 D TEX/24F,7.965,Nos,3500013141
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100966,,,40 D TEX/24F,12.05,Nos,3400023966
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100142,,,40 D TEX/24F,7.004,Nos,3500013142
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100967,,,40 D TEX/24F,11.931,Nos,3400023967
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100143,,,40 D TEX/24F,6.183,Nos,3500013143
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100968,,,40 D TEX/24F,12.003,Nos,3400023968
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100144,,,40 D TEX/24F,5.774,Nos,3500013144
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100145,,,40 D TEX/24F,6.51,Nos,3500013145
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100970,,,40 D TEX/24F,12.072,Nos,3400023970
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100146,,,40 D TEX/24F,7.839,Nos,3500013146
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100971,,,40 D TEX/24F,12.181,Nos,3400023971
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100147,,,40 D TEX/24F,7.911,Nos,3500013147
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100972,,,40 D TEX/24F,12.061,Nos,3400023972
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100149,,,40 D TEX/24F,6.276,Nos,3500013149
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100973,,,40 D TEX/24F,11.945,Nos,3400023973
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100974,,,40 D TEX/24F,12.348,Nos,3400023974
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100151,,,40 D TEX/24F,6.428,Nos,3500013151
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100157,,,40 D TEX/24F,11.997,Nos,3500013157
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100976,,,40 D TEX/24F,11.859,Nos,3400023976
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100160,,,40 D TEX/24F,12.179,Nos,3500013160
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100977,,,40 D TEX/24F,11.928,Nos,3400023977
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100196,,,40 D TEX/24F,8.792,Nos,3500013196
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100197,,,40 D TEX/24F,9.329,Nos,3500013197
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100979,,,40 D TEX/24F,11.998,Nos,3400023979
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100198,,,40 D TEX/24F,9.368,Nos,3500013198
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100980,,,40 D TEX/24F,12.102,Nos,3400023980
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100199,,,40 D TEX/24F,10.732,Nos,3500013199
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100981,,,40 D TEX/24F,11.695,Nos,3400023981
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100208,,,40 D TEX/24F,11.665,Nos,3500013208
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100982,,,40 D TEX/24F,12.014,Nos,3400023982
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100221,,,40 D TEX/24F,11.694,Nos,3500013221
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100983,,,40 D TEX/24F,11.899,Nos,3400023983
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100235,,,40 D TEX/24F,11.469,Nos,3500013235
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100984,,,40 D TEX/24F,11.75,Nos,3400023984
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100239,,,40 D TEX/24F,10.127,Nos,3500013239
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100985,,,40 D TEX/24F,11.203,Nos,3400023985
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100240,,,40 D TEX/24F,9.358,Nos,3500013240
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100986,,,40 D TEX/24F,11.842,Nos,3400023986
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100243,,,40 D TEX/24F,10.261,Nos,3500013243
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100247,,,40 D TEX/24F,11.587,Nos,3500013247
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100989,,,40 D TEX/24F,11.59,Nos,3400023989
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100248,,,40 D TEX/24F,10.544,Nos,3500013248
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100990,,,40 D TEX/24F,11.845,Nos,3400023990
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100250,,,40 D TEX/24F,8.695,Nos,3500013250
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100991,,,40 D TEX/24F,11.923,Nos,3400023991
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100251,,,40 D TEX/24F,9.295,Nos,3500013251
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100992,,,40 D TEX/24F,11.584,Nos,3400023992
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100253,,,40 D TEX/24F,10.822,Nos,3500013253
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100993,,,40 D TEX/24F,11.854,Nos,3400023993
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,5,-047100257,,,40 D TEX/24F,4.212,Nos,3500013257
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100994,,,40 D TEX/24F,11.958,Nos,3400023994
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100987,,,40 D TEX/24F,11.84,Nos,3500023987
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100995,,,40 D TEX/24F,11.853,Nos,3400023995
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100614,,,40 D TEX/24F,11.639,Nos,3700012614
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100996,,,40 D TEX/24F,11.881,Nos,3400023996
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100997,,,40 D TEX/24F,12.101,Nos,3400023997
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100999,,,40 D TEX/24F,11.825,Nos,3400023999
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100178,,,40 D TEX/24F,11.897,Nos,3500012178
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100000,,,40 D TEX/24F,11.831,Nos,3400024000
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100179,,,40 D TEX/24F,11.6,Nos,3500012179
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100001,,,40 D TEX/24F,12.154,Nos,3400024001
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100181,,,40 D TEX/24F,11.689,Nos,3500012181
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100002,,,40 D TEX/24F,11.917,Nos,3400024002
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100003,,,40 D TEX/24F,11.858,Nos,3400024003
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100004,,,40 D TEX/24F,12.001,Nos,3400024004
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100192,,,40 D TEX/24F,11.746,Nos,3500012192
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100005,,,40 D TEX/24F,12.063,Nos,3400024005
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100006,,,40 D TEX/24F,12.005,Nos,3400024006
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100195,,,40 D TEX/24F,11.969,Nos,3500012195
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100007,,,40 D TEX/24F,12.029,Nos,3400024007
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100196,,,40 D TEX/24F,11.696,Nos,3500012196
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100200,,,40 D TEX/24F,11.964,Nos,3500012200
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100009,,,40 D TEX/24F,11.963,Nos,3400024009
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100010,,,40 D TEX/24F,11.93,Nos,3400024010
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100487,,,40 D TEX/24F,10.936,Nos,3500012487
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100011,,,40 D TEX/24F,11.669,Nos,3400024011
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100495,,,40 D TEX/24F,11.759,Nos,3500012495
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100012,,,40 D TEX/24F,11.91,Nos,3400024012
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100498,,,40 D TEX/24F,9.029,Nos,3500012498
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100013,,,40 D TEX/24F,11.751,Nos,3400024013
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100499,,,40 D TEX/24F,7.932,Nos,3500012499
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100014,,,40 D TEX/24F,11.963,Nos,3400024014
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100500,,,40 D TEX/24F,7.726,Nos,3500012500
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100015,,,40 D TEX/24F,11.73,Nos,3400024015
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100503,,,40 D TEX/24F,10.165,Nos,3500012503
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100016,,,40 D TEX/24F,12.003,Nos,3400024016
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100504,,,40 D TEX/24F,11.25,Nos,3500012504
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100017,,,40 D TEX/24F,12.003,Nos,3400024017
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100531,,,40 D TEX/24F,11.601,Nos,3500012531
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100018,,,40 D TEX/24F,11.541,Nos,3400024018
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100533,,,40 D TEX/24F,10.411,Nos,3500012533
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100019,,,40 D TEX/24F,11.83,Nos,3400024019
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100534,,,40 D TEX/24F,10.206,Nos,3500012534
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100020,,,40 D TEX/24F,11.781,Nos,3400024020
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100537,,,40 D TEX/24F,10.868,Nos,3500012537
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100021,,,40 D TEX/24F,11.411,Nos,3400024021
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100540,,,40 D TEX/24F,10.921,Nos,3500012540
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100022,,,40 D TEX/24F,11.899,Nos,3400024022
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100543,,,40 D TEX/24F,11.803,Nos,3500012543
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100023,,,40 D TEX/24F,11.71,Nos,3400024023
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100568,,,40 D TEX/24F,11.707,Nos,3500012568
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100024,,,40 D TEX/24F,11.676,Nos,3400024024
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100581,,,40 D TEX/24F,11.739,Nos,3500012581
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100025,,,40 D TEX/24F,11.374,Nos,3400024025
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100588,,,40 D TEX/24F,12.078,Nos,3500012588
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100026,,,40 D TEX/24F,11.804,Nos,3400024026
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100596,,,40 D TEX/24F,11.288,Nos,3500012596
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100027,,,40 D TEX/24F,11.943,Nos,3400024027
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100599,,,40 D TEX/24F,11.884,Nos,3500012599
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100028,,,40 D TEX/24F,11.745,Nos,3400024028
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100605,,,40 D TEX/24F,11.357,Nos,3500012605
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100029,,,40 D TEX/24F,11.45,Nos,3400024029
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100609,,,40 D TEX/24F,12.136,Nos,3500012609
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100030,,,40 D TEX/24F,11.719,Nos,3400024030
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100629,,,40 D TEX/24F,11.097,Nos,3500012629
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100031,,,40 D TEX/24F,11.732,Nos,3400024031
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100634,,,40 D TEX/24F,7.964,Nos,3500012634
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100032,,,40 D TEX/24F,11.683,Nos,3400024032
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100644,,,40 D TEX/24F,10.541,Nos,3500012644
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100033,,,40 D TEX/24F,12.113,Nos,3400024033
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100670,,,40 D TEX/24F,11.749,Nos,3500012670
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100034,,,40 D TEX/24F,11.962,Nos,3400024034
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100825,,,40 D TEX/24F,10.943,Nos,3500012825
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100035,,,40 D TEX/24F,12.293,Nos,3400024035
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100842,,,40 D TEX/24F,11.195,Nos,3500012842
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100036,,,40 D TEX/24F,11.88,Nos,3400024036
